Date,temp,wind,humidity,barometer,Weather_Label,Elec_kW
1/1/2012,12.33,21.33,0.89,1007.87,93,16
1/2/2012,7.79,17.21,0.81,1009.17,97,18.8
1/3/2012,8.21,32.35,0.78,1007.92,2,15.5
1/4/2012,7.35,26.38,0.71,1012.69,97,19.3
1/5/2012,8.29,39.17,0.78,998.22,95,6.9
1/6/2012,6.29,26.00,0.77,1019.33,0,16.1
1/7/2012,7.96,25.31,0.77,1018.31,97,14.9
1/8/2012,7.46,17.46,0.78,1023.28,97,15.1
1/9/2012,8.43,14.07,0.86,1027.91,96,13.2
1/10/2012,9.15,10.11,0.84,1032.83,97,10.9
1/11/2012,9.20,14.11,0.83,1032.68,97,11.1
1/12/2012,8.48,20.98,0.81,1025.96,97,13.6
1/13/2012,5.42,12.40,0.76,1029.40,97,14.8
1/14/2012,4.35,6.54,0.74,1029.20,97,13.1
1/15/2012,0.32,5.81,0.85,1026.36,2,13.6
1/16/2012,-0.06,7.15,0.79,1026.71,2,7.7
1/17/2012,0.21,5.29,0.72,1029.46,2,10.9
1/18/2012,2.45,16.45,0.82,1026.72,2,7.3
1/19/2012,8.23,20.23,0.88,1017.09,97,15.7
1/20/2012,5.72,20.06,0.77,1016.23,97,18.3
1/21/2012,8.43,24.79,0.81,1009.94,0,15.5
1/22/2012,7.65,26.21,0.72,1010.85,97,19.7
1/23/2012,5.98,16.73,0.81,1016.10,97,12.3
1/24/2012,3.77,9.71,0.86,1020.67,97,10.5
1/25/2012,5.02,11.79,0.89,1018.81,9,15.3
1/26/2012,6.77,13.21,0.88,1013.81,97,11.7
1/27/2012,5.45,12.83,0.79,1020.83,2,16.7
1/28/2012,3.42,8.67,0.87,1026.71,16,7.7
1/29/2012,0.13,11.43,0.79,1029.76,94,18.1
1/30/2012,-1.04,6.81,0.84,1025.85,34,17.4
2/1/2012,-4.71,20.90,0.57,1030.94,2,16
2/2/2012,-5.98,18.35,0.48,1033.71,2,8.9
2/3/2012,-7.50,9.40,0.71,1036.92,2,7.8
2/4/2012,-11.44,5.17,0.90,1038.79,34,7.6
2/5/2012,-7.60,9.72,0.69,1031.66,2,13.5
2/6/2012,-5.51,5.66,0.65,1034.13,2,15.8
2/7/2012,-8.17,14.33,0.66,1039.17,2,9.8
2/8/2012,-3.60,14.08,0.72,1038.71,2,7.6
2/9/2012,-4.21,8.83,0.82,1038.19,96,11.1
2/10/2012,-5.04,9.00,0.74,1038.75,2,9
2/11/2012,-6.88,9.73,0.69,1035.94,2,13.6
2/12/2012,-4.35,5.63,0.79,1032.67,2,8.1
2/13/2012,1.92,10.00,0.91,1023.13,0,16.4
2/14/2012,4.65,17.52,0.86,1018.19,0,18
2/15/2012,6.02,29.27,0.86,1017.31,93,13
2/16/2012,6.38,14.06,0.85,1024.77,97,11
2/17/2012,6.88,14.33,0.87,1022.65,97,15
2/19/2012,3.59,18.74,0.77,1020.59,97,15
2/20/2012,2.71,11.65,0.68,1033.06,2,11
2/21/2012,5.02,17.42,0.67,1030.25,2,16
2/22/2012,6.19,19.67,0.69,1027.25,97,13
2/23/2012,8.90,16.92,0.89,1022.71,16,3
2/24/2012,10.04,16.06,0.88,1026.13,16,11
2/25/2012,7.06,13.25,0.78,1025.81,97,10
2/26/2012,5.83,10.65,0.81,1027.04,97,14
2/27/2012,6.00,11.81,0.84,1025.70,16,13
2/28/2012,9.06,12.08,0.90,1023.96,16,2
2/29/2012,9.26,7.45,0.88,1025.83,16,15
3/1/2012,7.75,5.79,0.91,1025.92,16,12
3/2/2012,8.13,9.62,0.90,1025.70,16,15
3/3/2012,10.29,11.35,0.79,1021.75,16,14
3/4/2012,8.58,11.33,0.86,1017.77,16,13
3/5/2012,3.38,14.90,0.89,1010.88,90,13
3/6/2012,4.79,8.69,0.80,1023.13,16,14
3/7/2012,4.33,17.83,0.83,1019.29,2,12
3/8/2012,5.96,14.90,0.76,1028.46,97,14
3/9/2012,7.83,13.92,0.75,1035.65,2,8
3/10/2012,9.40,12.71,0.87,1035.15,0,11
3/11/2012,10.27,10.06,0.75,1035.29,97,6
3/12/2012,9.31,8.96,0.79,1033.44,97,10
3/13/2012,8.29,6.94,0.80,1033.77,96,7
3/14/2012,7.67,6.90,0.75,1031.54,94,-1
3/15/2012,8.67,5.31,0.70,1026.00,2,-3
3/16/2012,9.35,10.48,0.80,1020.17,16,11
3/17/2012,9.81,11.38,0.73,1015.81,97,3
3/18/2012,8.31,15.19,0.77,1015.79,97,-2
3/19/2012,7.06,8.85,0.70,1030.57,2,-1
3/20/2012,8.60,8.50,0.66,1035.23,2,5
3/21/2012,9.65,6.48,0.68,1034.79,2,9
3/22/2012,12.71,11.27,0.63,1029.81,2,-3
3/23/2012,13.28,6.67,0.68,1026.41,2,-1
3/24/2012,13.17,8.10,0.68,1027.19,2,-2
3/25/2012,11.30,9.22,0.68,1031.85,2,-2
3/26/2012,12.02,11.28,0.61,1035.15,97,-5
3/27/2012,12.29,7.77,0.57,1034.96,97,-5
3/28/2012,12.58,8.50,0.66,1031.40,2,-2
3/29/2012,10.04,13.25,0.72,1026.00,97,-4
3/30/2012,8.44,15.35,0.82,1022.40,96,-7
4/1/2012,5.72,8.70,0.67,1019.40,2,-3
4/2/2012,7.79,6.08,0.67,1011.10,2,1
4/3/2012,10.15,5.21,0.64,1003.11,2,12
4/4/2012,9.54,7.71,0.75,1007.00,16,9
4/5/2012,7.43,15.19,0.75,1016.19,96,-4
4/6/2012,6.42,9.52,0.62,1013.63,97,-5
4/7/2012,6.48,13.85,0.70,1009.65,122,-1
4/8/2012,6.90,11.81,0.64,1013.56,96,3
4/9/2012,9.35,18.98,0.86,1001.46,0,3
4/10/2012,9.21,15.58,0.87,992.96,62,-7
4/11/2012,7.77,12.06,0.80,998.15,97,8
4/12/2012,7.13,7.69,0.83,1002.35,16,6
4/13/2012,6.56,6.92,0.83,1004.98,16,1
4/14/2012,8.06,11.64,0.74,1005.53,122,11
4/15/2012,6.73,16.98,0.71,1013.94,97,11
4/16/2012,6.20,14.74,0.62,1022.17,2,3
4/17/2012,4.79,18.29,0.73,1008.54,2,-6
4/18/2012,8.06,19.33,0.78,991.38,96,-3
4/19/2012,9.28,18.32,0.70,987.98,97,8
4/20/2012,7.92,12.15,0.79,994.71,2,-8
4/21/2012,7.96,14.42,0.78,997.81,96,7
4/22/2012,9.09,16.17,0.72,1003.91,2,4
4/23/2012,8.88,19.23,0.75,999.58,97,-3
4/24/2012,8.87,8.40,0.82,995.15,122,10
4/25/2012,9.27,21.23,0.81,997.08,97,2
4/26/2012,11.75,24.25,0.72,1000.88,97,-4
4/27/2012,12.77,16.38,0.69,1013.38,97,2
4/28/2012,12.69,12.58,0.88,1011.50,16,6
4/29/2012,13.75,11.71,0.76,1006.58,97,10
4/30/2012,15.29,11.56,0.64,1014.33,97,2
5/1/2012,15.56,11.27,0.74,1016.02,122,2
5/2/2012,11.34,11.96,0.89,1016.30,2,7
5/3/2012,11.68,10.16,0.87,1010.91,16,10
5/4/2012,11.31,11.48,0.82,1005.44,16,-8
5/5/2012,8.69,11.96,0.85,1006.77,0,-7
5/6/2012,8.90,13.48,0.72,1011.19,96,8
5/7/2012,10.44,9.46,0.73,1016.63,97,8
5/8/2012,14.33,13.48,0.74,1010.40,2,-7
5/9/2012,16.64,12.77,0.82,1011.21,97,12
5/10/2012,19.88,16.21,0.76,1014.08,97,5
5/11/2012,15.73,18.52,0.73,1020.94,97,-8
5/12/2012,9.81,13.40,0.68,1034.17,122,3
5/13/2012,9.15,4.33,0.64,1031.48,2,3
5/14/2012,12.08,13.77,0.58,1018.15,97,5
5/15/2012,8.83,15.35,0.81,1011.48,97,3
5/16/2012,9.29,18.00,0.62,1022.94,122,-7
5/17/2012,9.98,9.15,0.60,1019.71,176,-5
5/18/2012,13.89,13.91,0.65,1007.19,2,-15
5/19/2012,16.28,10.91,0.63,1010.17,97,-1
5/20/2012,15.69,10.52,0.82,1007.00,16,-17
5/21/2012,15.29,18.23,0.85,1002.81,16,-2
5/22/2012,17.00,15.77,0.81,1008.38,2,1
5/23/2012,17.52,9.78,0.82,1020.33,16,-9
5/24/2012,21.42,8.38,0.72,1024.50,97,-3
5/25/2012,21.31,20.06,0.43,1023.44,176,-6
5/26/2012,20.85,14.62,0.46,1020.55,176,-13
5/27/2012,21.17,11.17,0.50,1018.60,97,-14
5/28/2012,20.33,13.85,0.57,1016.46,97,-12
5/29/2012,18.92,9.79,0.66,1015.90,97,-20
5/30/2012,17.79,7.40,0.68,1017.96,2,-15
6/1/2012,15.35,14.15,0.79,1018.40,97,-11
6/2/2012,14.13,8.54,0.63,1016.46,97,-17
6/3/2012,9.89,13.06,0.93,1008.62,9,3
6/4/2012,10.63,14.65,0.94,1011.00,16,-10
6/5/2012,12.09,8.36,0.64,1017.23,97,-4
6/6/2012,14.91,14.15,0.77,1005.66,97,-10
6/7/2012,16.71,11.92,0.79,1002.52,97,-12
6/8/2012,15.77,23.70,0.65,1004.51,97,11
6/9/2012,13.83,22.21,0.60,1011.47,97,7
6/10/2012,15.00,8.42,0.63,1010.02,97,-5
6/11/2012,14.88,7.75,0.87,1002.27,97,-1
6/12/2012,14.81,8.40,0.84,1004.60,16,2
6/13/2012,12.69,11.83,0.69,1015.00,96,12
6/14/2012,13.36,7.09,0.64,1018.62,97,-4
6/15/2012,15.28,13.11,0.83,1012.74,2,-1
6/16/2012,16.80,15.70,0.76,1012.85,97,-1
6/17/2012,16.58,13.83,0.65,1018.90,97,3
6/18/2012,15.79,12.50,0.79,1016.10,2,3
6/19/2012,15.42,5.40,0.77,1019.85,97,-13
6/20/2012,18.23,10.15,0.71,1015.54,97,2
6/21/2012,18.58,13.00,0.83,1009.47,16,-3
6/22/2012,15.89,22.94,0.67,1015.19,97,-17
6/23/2012,16.21,17.04,0.60,1021.70,97,-1
6/24/2012,14.77,16.81,0.77,1014.06,2,-7
6/25/2012,15.44,18.04,0.75,1016.88,97,-5
6/26/2012,17.33,5.90,0.69,1021.02,97,-1
6/27/2012,19.77,11.54,0.82,1018.19,0,6
6/28/2012,23.83,11.79,0.74,1008.46,97,-6
6/29/2012,19.88,13.40,0.66,1008.29,97,5
6/30/2012,19.71,15.67,0.69,1011.33,97,-7
7/1/2012,16.42,16.08,0.67,1016.13,97,-10
7/2/2012,16.79,8.43,0.64,1018.81,97,3
7/3/2012,19.15,8.67,0.68,1016.56,2,-12
7/4/2012,21.58,10.87,0.71,1012.24,97,-9
7/5/2012,20.98,6.00,0.82,1009.42,97,-10
7/6/2012,18.93,11.82,0.77,1008.84,97,-13
7/7/2012,17.46,9.38,0.79,1010.56,2,-12
7/8/2012,17.16,15.84,0.86,1005.96,122,1
7/9/2012,16.91,14.29,0.80,1011.78,0,-8
7/10/2012,16.38,11.29,0.78,1012.53,96,-3
7/11/2012,15.31,17.71,0.75,1011.58,97,-11
7/12/2012,15.38,16.67,0.71,1012.79,97,-4
7/13/2012,15.64,14.05,0.83,1005.03,97,0
7/14/2012,15.07,13.80,0.86,1004.43,97,2
7/15/2012,14.67,9.09,0.82,1013.89,97,-2
7/16/2012,14.40,17.64,0.87,1021.47,52,-10
7/17/2012,17.02,18.59,0.83,1021.41,0,-15
7/18/2012,17.94,21.68,0.74,1015.32,122,-15
7/19/2012,16.84,20.62,0.77,1009.71,96,-10
7/20/2012,14.81,5.75,0.87,1015.52,97,1
7/21/2012,14.98,9.51,0.69,1022.64,97,7
7/22/2012,16.31,5.42,0.65,1027.56,97,5
7/23/2012,19.63,6.67,0.59,1025.00,97,-5
7/24/2012,21.94,6.34,0.53,1018.43,97,2.4
7/25/2012,22.88,7.21,0.57,1015.71,2,4
7/26/2012,23.22,6.87,0.66,1016.96,97,-8
7/27/2012,22.94,10.40,0.72,1011.64,2,-19
7/28/2012,19.96,9.58,0.82,1008.64,122,-15
7/29/2012,17.00,15.40,0.70,1012.38,97,-15
7/30/2012,15.58,14.04,0.77,1015.73,97,-12
8/1/2012,20.26,10.85,0.73,1011.98,97,-13
8/2/2012,19.72,12.94,0.70,1012.21,97,-4
8/3/2012,18.55,12.28,0.70,1015.09,97,0
8/4/2012,18.68,11.30,0.74,1012.98,97,-9
8/5/2012,19.34,8.00,0.72,1008.74,97,-6
8/6/2012,17.02,16.28,0.79,1010.23,2,7
8/7/2012,16.70,17.02,0.69,1019.68,97,0
8/8/2012,16.50,9.67,0.83,1023.46,96,-7
8/9/2012,18.09,6.80,0.72,1025.59,122,-1
8/10/2012,17.15,9.06,0.66,1026.66,97,-2
8/11/2012,17.30,10.81,0.69,1022.15,97,-4
8/12/2012,18.91,12.13,0.67,1013.89,2,-4
8/13/2012,20.83,6.72,0.69,1012.53,97,1
8/14/2012,21.26,4.74,0.72,1012.62,97,2
8/15/2012,23.67,13.78,0.65,1009.13,97,-6
8/16/2012,20.06,9.53,0.62,1016.96,97,-7
8/17/2012,22.60,10.04,0.60,1017.79,2,-8
8/18/2012,25.77,9.19,0.57,1015.96,2,-16
8/19/2012,26.38,8.96,0.64,1014.98,2,-6
8/20/2012,23.04,10.38,0.72,1019.19,97,-3
8/21/2012,21.81,7.67,0.69,1017.56,97,-5
8/22/2012,18.78,16.46,0.66,1017.22,2,-2
8/23/2012,17.64,8.81,0.72,1015.23,122,-12
8/24/2012,18.74,7.87,0.76,1006.83,97,-12
8/25/2012,18.62,18.77,0.74,1004.83,97,-7
8/26/2012,16.42,19.83,0.85,1012.25,122,0
8/27/2012,16.98,8.73,0.71,1018.00,2,-3
8/28/2012,18.89,11.55,0.70,1014.43,2,-5
8/29/2012,18.50,12.91,0.68,1015.61,97,-13
8/30/2012,16.90,14.69,0.74,1015.81,97,-2
9/1/2012,15.08,6.42,0.64,1026.73,2,2
9/2/2012,16.69,9.38,0.70,1024.71,2,4
9/3/2012,18.63,7.02,0.76,1025.02,97,-4
9/4/2012,18.31,5.08,0.73,1022.85,176,-3
9/5/2012,17.34,11.83,0.72,1023.77,97,-7
9/6/2012,15.64,5.11,0.66,1027.64,2,3
9/7/2012,16.85,10.55,0.68,1024.49,2,2
9/8/2012,17.26,4.51,0.66,1020.89,2,-13
9/9/2012,19.30,7.17,0.64,1013.52,2,1
9/10/2012,19.77,10.98,0.70,1012.94,97,-6
9/11/2012,16.70,13.48,0.77,1012.00,2,-8
9/12/2012,13.87,13.09,0.64,1013.91,97,-4
9/13/2012,13.98,10.54,0.78,1015.59,97,-8
9/14/2012,14.38,16.07,0.78,1013.40,2,-10
9/15/2012,15.37,9.29,0.72,1016.89,97,-11
9/16/2012,15.73,9.58,0.76,1014.54,97,-7
9/17/2012,16.09,11.68,0.79,1013.11,96,-3
9/18/2012,14.83,15.79,0.71,1012.30,2,2
9/19/2012,11.67,15.11,0.72,1019.52,97,2
9/20/2012,11.46,9.90,0.73,1022.06,2,5
9/21/2012,11.10,3.92,0.77,1015.60,176,10
9/22/2012,12.48,9.94,0.71,1016.71,97,2
9/23/2012,10.17,14.35,0.82,1012.26,2,-1
9/24/2012,14.78,21.60,0.85,992.91,97,4
9/25/2012,13.83,19.52,0.79,994.89,97,-2
9/26/2012,13.72,16.83,0.79,997.43,97,2
9/27/2012,13.61,14.15,0.84,1005.20,97,0
9/28/2012,13.66,14.77,0.75,1014.81,2,8
9/29/2012,12.66,14.88,0.75,1016.83,97,-2
9/30/2012,12.47,11.67,0.69,1020.62,2,10
10/1/2012,13.77,13.48,0.73,1015.75,2,8
10/2/2012,14.98,13.34,0.78,1013.70,122,5
10/3/2012,13.48,17.72,0.86,1009.11,97,4
10/4/2012,12.00,11.96,0.80,1008.89,122,7
10/5/2012,13.63,17.13,0.85,1009.15,96,4
10/6/2012,12.26,8.63,0.90,1011.04,16,0
10/7/2012,9.19,5.49,0.78,1020.23,97,-7
10/8/2012,8.55,8.15,0.86,1017.81,16,4
10/9/2012,10.21,5.54,0.82,1014.79,97,7
10/10/2012,8.45,4.93,0.76,1015.82,97,11
10/11/2012,9.40,11.52,0.81,1009.02,176,2
10/12/2012,12.78,18.24,0.78,1005.80,97,10
10/13/2012,9.13,14.47,0.88,1006.56,97,12
10/14/2012,8.59,12.05,0.82,1000.34,97,5
10/15/2012,10.62,15.07,0.75,1003.74,97,6
10/16/2012,11.19,18.63,0.78,1005.13,97,9
10/17/2012,11.77,15.14,0.88,1005.17,97,5
10/18/2012,15.58,9.96,0.84,1006.00,2,5
10/19/2012,17.02,10.87,0.77,1009.36,2,7
10/20/2012,15.56,9.40,0.87,1015.76,96,14
10/21/2012,14.07,10.40,0.93,1016.29,16,16
10/22/2012,16.39,5.73,0.85,1019.48,16,8
10/23/2012,14.44,6.26,0.84,1022.33,16,8
10/24/2012,13.30,9.87,0.86,1019.78,16,12
10/25/2012,11.00,9.32,0.91,1016.34,16,14
10/26/2012,6.88,14.06,0.76,1010.92,96,7
10/27/2012,3.87,11.79,0.72,1008.83,97,7
10/28/2012,5.09,9.05,0.73,1015.72,2,9
10/29/2012,7.57,19.75,0.84,1010.41,96,5
10/30/2012,8.23,11.48,0.89,1003.98,97,6
11/1/2012,8.06,19.12,0.80,984.36,2,7
11/2/2012,6.87,21.45,0.81,994.49,2,11
11/3/2012,7.24,14.22,0.84,999.00,2,11
11/4/2012,6.69,15.04,0.85,997.56,97,7
11/5/2012,6.71,12.23,0.88,1002.83,97,5
11/6/2012,7.41,14.33,0.81,1017.26,97,4
11/7/2012,9.85,16.65,0.87,1023.27,97,11
11/8/2012,10.00,14.72,0.83,1019.23,97,8
11/9/2012,9.39,11.43,0.83,1013.46,96,12
11/10/2012,10.48,11.19,0.92,1000.04,97,10
11/11/2012,7.60,12.49,0.87,1011.49,97,11
11/12/2012,6.70,14.41,0.87,1024.09,16,12
11/13/2012,8.51,10.62,0.91,1029.11,97,14
11/14/2012,7.80,6.50,0.84,1027.48,2,10
11/15/2012,4.19,5.83,0.88,1023.21,16,13
11/16/2012,4.10,6.58,0.85,1017.46,16,13
11/17/2012,5.24,9.85,0.92,1009.87,90,13
11/18/2012,6.88,5.31,0.94,1013.52,16,10
11/19/2012,5.69,8.04,0.96,1015.44,16,20
11/20/2012,9.46,13.76,0.86,1015.33,2,16
11/21/2012,6.57,16.91,0.85,1012.32,97,13
11/22/2012,8.21,16.88,0.81,1019.07,2,9
11/23/2012,7.56,12.49,0.87,1014.69,2,12
11/24/2012,7.43,9.19,0.96,1014.74,16,16
11/25/2012,10.83,27.96,0.71,1007.15,97,21
11/26/2012,9.04,15.67,0.77,1003.15,97,16
11/27/2012,7.64,10.45,0.82,1002.91,97,15
11/28/2012,6.50,9.24,0.87,1006.59,95,13
11/29/2012,5.28,11.43,0.80,1006.87,97,19
11/30/2012,3.28,9.00,0.88,1009.89,16,10
12/1/2012,2.77,15.28,0.90,1011.91,16,19
12/2/2012,3.21,14.08,0.90,1012.42,97,21
12/3/2012,3.11,15.04,0.89,1008.74,2,16
12/4/2012,4.78,16.41,0.87,1000.41,97,11
12/5/2012,2.42,8.73,0.93,1003.71,97,15
12/6/2012,1.48,14.02,0.84,1014.04,2,14
12/7/2012,1.75,16.92,0.89,1001.23,96,15
12/8/2012,0.11,8.55,0.84,1021.23,2,13
12/9/2012,4.67,23.33,0.87,1015.27,56,19
12/10/2012,4.06,18.70,0.80,1014.85,97,15
12/11/2012,0.58,9.10,0.74,1026.48,97,19
12/12/2012,0.09,11.79,0.74,1021.34,2,14
12/13/2012,-1.29,9.06,0.80,1008.65,176,15
12/14/2012,5.94,19.08,0.89,994.63,97,16
12/15/2012,9.33,20.30,0.80,996.43,97,16
12/16/2012,7.85,15.92,0.86,1002.50,97,13
12/17/2012,7.20,12.80,0.89,1003.43,97,20
12/18/2012,5.87,9.21,0.90,1012.81,97,14
12/19/2012,4.73,7.54,0.94,1020.96,16,14
12/20/2012,3.28,17.47,0.91,1010.28,1,13
12/21/2012,8.30,10.49,0.91,1009.87,97,16
12/22/2012,7.92,15.17,0.92,1010.31,97,20
12/23/2012,11.83,21.38,0.90,1005.64,56,17
12/24/2012,10.75,15.13,0.86,1003.56,97,17
12/25/2012,9.79,22.47,0.83,998.49,97,16
12/26/2012,8.31,20.08,0.83,1006.21,97,18
12/27/2012,8.23,17.54,0.87,1004.58,97,15
12/28/2012,7.62,14.26,0.90,1021.11,97,20
12/29/2012,11.29,21.19,0.77,1011.25,97,17
12/30/2012,7.85,26.52,0.78,1012.79,97,24
1/1/2013,7.17,19.31,0.84,1005.75,2,19
1/2/2013,6.30,14.60,0.86,1022.30,97,18
1/3/2013,9.68,16.34,0.92,1031.28,16,19
1/4/2013,9.27,14.46,0.92,1036.21,16,18
1/5/2013,8.30,11.43,0.90,1034.57,16,16
1/6/2013,8.88,11.06,0.91,1031.67,16,17
1/7/2013,7.94,10.70,0.87,1028.32,16,18
1/8/2013,6.83,15.26,0.82,1025.66,96,16
1/9/2013,6.00,13.68,0.89,1020.74,97,21
1/10/2013,5.13,9.46,0.83,1014.24,97,19
1/11/2013,0.88,8.98,0.83,1017.02,2,17
1/12/2013,-0.81,13.89,0.73,1016.34,176,18
1/13/2013,-0.96,13.87,0.71,1017.04,2,18
1/14/2013,-2.61,11.02,0.84,1013.22,97,20
1/15/2013,-1.60,13.66,0.84,1005.28,97,14
1/16/2013,-4.10,7.71,0.77,1011.65,2,17
1/17/2013,-6.39,4.13,0.90,1018.54,34,15
1/18/2013,-2.96,10.78,0.85,1009.18,34,16
1/19/2013,-2.89,18.68,0.78,997.49,96,17
1/20/2013,-3.98,17.41,0.83,993.52,34,17
1/21/2013,-1.09,9.13,0.90,996.96,34,17
1/22/2013,-2.31,6.15,0.92,1004.35,34,15
1/23/2013,-5.17,6.62,0.86,1009.00,34,16
1/24/2013,-4.29,9.71,0.82,1015.33,97,18
1/25/2013,-4.90,8.56,0.84,1018.13,34,18
1/26/2013,-1.88,15.56,0.85,1010.00,34,16
1/27/2013,4.67,21.85,0.84,1002.42,2,10
1/28/2013,5.67,20.25,0.83,1009.58,97,23
1/29/2013,10.74,23.57,0.90,1006.96,56,20
1/30/2013,11.49,29.64,0.78,1007.60,97,20
2/1/2013,5.80,14.57,0.90,998.89,52,14
2/2/2013,4.69,17.90,0.78,1007.94,97,12
2/3/2013,4.42,18.60,0.85,1017.17,97,16
2/4/2013,8.49,20.89,0.78,1010.76,2,17
2/5/2013,4.46,21.33,0.73,1000.17,97,21
2/6/2013,3.17,17.75,0.83,999.29,97,17
2/7/2013,3.04,18.23,0.83,1012.15,95,13
2/8/2013,1.81,10.81,0.81,1015.69,97,17
2/9/2013,1.23,7.48,0.78,1018.92,2,12
2/10/2013,0.49,19.72,0.67,1007.77,2,14
2/11/2013,-0.23,19.67,0.69,1000.35,96,16
2/12/2013,-1.02,12.21,0.69,1013.75,96,13
2/13/2013,-0.13,7.71,0.69,1023.67,2,17
2/14/2013,0.02,15.71,0.76,1016.06,1,11
2/15/2013,5.04,9.38,0.88,1017.96,16,11
2/16/2013,5.29,4.58,0.88,1023.67,16,15
2/17/2013,3.04,7.13,0.92,1023.44,16,11
2/18/2013,0.75,4.15,0.82,1021.42,34,11
2/19/2013,2.56,6.08,0.84,1018.75,16,19
2/20/2013,1.05,17.56,0.71,1023.44,97,12
2/21/2013,-0.95,16.62,0.71,1023.31,2,12
2/22/2013,-1.81,18.04,0.70,1018.45,2,15
2/23/2013,-1.89,18.24,0.69,1017.04,96,11
2/24/2013,-0.06,14.49,0.88,1017.72,67,16
2/25/2013,1.63,13.79,0.89,1022.21,16,12
2/26/2013,3.25,12.79,0.87,1030.21,16,18
2/27/2013,1.33,14.46,0.88,1031.85,16,18
2/28/2013,1.54,9.75,0.83,1028.33,16,5
3/1/2013,3.10,9.58,0.78,1026.83,16,13
3/2/2013,2.73,7.58,0.70,1026.04,96,13
3/3/2013,3.81,7.17,0.74,1023.75,96,15
3/4/2013,4.10,11.83,0.71,1016.02,2,16
3/5/2013,8.57,11.53,0.57,1007.72,2,20
3/6/2013,11.06,6.66,0.56,1002.09,2,17
3/7/2013,10.47,7.53,0.73,998.36,97,19
3/8/2013,11.40,8.21,0.89,997.08,16,15
3/9/2013,7.04,17.50,0.91,999.07,16,17
3/10/2013,1.40,15.63,0.83,1002.67,94,16
3/11/2013,-1.79,21.36,0.76,1005.91,67,18
3/12/2013,-2.49,22.30,0.69,1005.06,97,16
3/13/2013,-2.38,5.00,0.78,1007.29,96,16
3/14/2013,0.66,11.09,0.72,1012.95,122,6
3/15/2013,1.77,16.13,0.69,1013.40,97,10
3/16/2013,5.85,21.94,0.54,1005.52,176,7
3/17/2013,6.42,18.94,0.77,995.54,0,10
3/18/2013,6.31,12.38,0.69,992.13,97,12
3/19/2013,4.65,9.37,0.80,997.09,97,20
3/20/2013,2.04,10.74,0.87,1004.51,56,18
3/21/2013,1.83,6.40,0.70,1018.10,96,14
3/22/2013,1.90,23.04,0.70,1014.29,2,9
3/23/2013,0.36,26.83,0.73,1011.94,2,7
3/24/2013,-0.93,24.22,0.59,1012.74,94,6
3/25/2013,0.48,23.52,0.50,1012.92,2,13
3/26/2013,1.13,19.44,0.49,1012.02,2,13
3/27/2013,1.63,14.10,0.51,1010.33,97,13
3/28/2013,1.33,10.92,0.67,1009.02,97,7
3/29/2013,0.04,6.85,0.74,1009.27,34,7
3/30/2013,0.88,10.27,0.69,1009.08,34,16
4/1/2013,2.88,16.31,0.57,1011.04,97,7
4/2/2013,3.42,19.06,0.48,1011.77,2,6
4/3/2013,3.06,19.73,0.57,1014.46,2,18
4/4/2013,3.96,18.44,0.56,1011.29,122,15
4/5/2013,3.48,15.21,0.67,1011.33,96,6
4/6/2013,4.94,11.96,0.64,1019.79,96,-1
4/7/2013,5.15,7.75,0.54,1020.71,2,-1
4/8/2013,5.89,12.04,0.52,1006.87,176,9
4/9/2013,5.44,9.27,0.85,999.17,97,8
4/10/2013,7.90,11.23,0.84,1003.85,16,18
4/11/2013,9.77,18.02,0.84,998.58,0,16
4/12/2013,9.92,18.88,0.76,1000.69,16,-4
4/13/2013,10.98,18.60,0.72,1014.56,97,-7
4/14/2013,17.19,17.27,0.62,1018.35,176,7
4/15/2013,14.23,9.42,0.71,1019.13,2,0
4/16/2013,12.34,14.17,0.77,1018.83,97,11
4/17/2013,16.67,12.93,0.66,1018.18,97,7
4/18/2013,13.75,27.40,0.53,1015.73,97,0
4/19/2013,8.81,16.85,0.75,1024.02,97,7
4/20/2013,7.56,14.65,0.64,1030.50,97,10
4/21/2013,8.17,8.38,0.64,1021.17,2,7
4/22/2013,8.85,11.79,0.64,1017.56,2,11
4/23/2013,12.27,14.04,0.71,1020.06,96,16
4/24/2013,13.94,12.48,0.70,1024.56,97,4
4/25/2013,16.77,9.13,0.65,1021.96,97,-15
4/26/2013,9.98,12.21,0.83,1011.96,2,5
4/27/2013,7.50,13.90,0.69,1012.27,97,4
4/28/2013,8.17,7.85,0.62,1016.44,97,-1
4/29/2013,8.50,13.69,0.60,1016.92,2,-9
4/30/2013,9.25,11.00,0.64,1022.56,97,-2
5/1/2013,11.69,14.42,0.62,1021.85,97,-8
5/2/2013,12.25,12.35,0.75,1019.42,97,-10
5/3/2013,13.85,11.06,0.68,1017.74,2,-13
5/4/2013,12.40,13.71,0.65,1018.69,97,0
5/5/2013,13.88,8.10,0.62,1022.31,97,-7
5/6/2013,14.83,12.40,0.61,1019.96,176,-11
5/7/2013,16.25,8.56,0.72,1014.98,5,16
5/8/2013,15.15,11.67,0.83,1009.98,16,1
5/9/2013,13.63,16.56,0.62,1012.52,97,-14
5/10/2013,12.69,20.02,0.65,1013.21,96,-3
5/11/2013,11.13,16.63,0.76,1013.46,96,-9
5/12/2013,9.73,17.35,0.78,1014.50,97,-4
5/13/2013,11.46,21.38,0.74,1012.92,97,-10
5/14/2013,10.15,16.00,0.75,1007.83,97,-9
